,Data,Preco
6980,2003-05-22,27.32
6981,2003-05-21,27.58
6982,2003-05-20,27.18
6983,2003-05-19,26.77
6984,2003-05-18,25.98
6985,2003-05-17,25.45
6986,2003-05-16,25.69
6987,2003-05-15,26.77
6988,2003-05-14,25.98
6989,2003-05-13,25.55
6990,2003-05-12,24.48
6991,2003-05-11,24.01
6992,2003-05-10,23.91
6993,2003-05-09,23.59
6994,2003-05-08,24.48
6995,2003-05-07,24.01
6996,2003-05-06,23.73
6997,2003-05-05,23.79
6998,2003-05-04,23.6
6999,2003-05-03,23.23
7000,2003-05-02,23.42
7001,2003-05-01,23.79
7002,2003-04-30,23.6
7003,2003-04-29,24.29
7004,2003-04-28,24.06
7005,2003-04-27,24.56
7006,2003-04-26,25.72
7007,2003-04-25,25.76
7008,2003-04-24,24.06
7009,2003-04-23,24.56
7010,2003-04-22,25.76
7011,2003-04-21,25.36
7012,2003-04-20,24.86
7013,2003-04-19,24.74
7014,2003-04-18,24.72
7015,2003-04-17,25.36
7016,2003-04-16,24.86
7017,2003-04-15,24.39
7018,2003-04-14,25.16
7019,2003-04-13,25.11
7020,2003-04-12,24.88
7021,2003-04-11,25.27
7022,2003-04-10,25.16
7023,2003-04-09,25.11
7024,2003-04-08,25.62
7025,2003-04-07,26.75
7026,2003-04-06,26.29
7027,2003-04-05,27.94
7028,2003-04-04,28.05
7029,2003-04-03,26.75
7030,2003-04-02,26.29
7031,2003-04-01,27.66
7032,2003-03-31,27.29
7033,2003-03-30,25.98
7034,2003-03-29,27.28
7035,2003-03-28,26.54
7036,2003-03-27,27.29
7037,2003-03-26,25.98
7038,2003-03-25,25.59
7039,2003-03-24,28.0
7040,2003-03-23,28.4
7041,2003-03-22,28.55
7042,2003-03-21,30.35
7043,2003-03-20,28.0
7044,2003-03-19,28.4
7045,2003-03-18,31.48
7046,2003-03-17,33.98
7047,2003-03-16,34.16
7048,2003-03-15,34.06
7049,2003-03-14,34.94
7050,2003-03-13,33.98
7051,2003-03-12,34.16
7052,2003-03-11,34.47
7053,2003-03-10,34.39
7054,2003-03-09,33.92
7055,2003-03-08,34.37
7056,2003-03-07,33.4
7057,2003-03-06,34.39
7058,2003-03-05,33.92
7059,2003-03-04,34.0
7060,2003-03-03,34.09
7061,2003-03-02,33.46
7062,2003-03-01,33.64
7063,2003-02-28,33.41
7064,2003-02-27,34.09
7065,2003-02-26,33.46
7066,2003-02-25,32.76
7067,2003-02-24,32.76
7068,2003-02-23,33.16
7069,2003-02-22,33.26
7070,2003-02-21,33.06
7071,2003-02-20,32.76
7072,2003-02-19,33.16
7073,2003-02-18,33.26
7074,2003-02-17,33.23
7075,2003-02-16,32.46
7076,2003-02-15,32.51
7077,2003-02-14,32.47
7078,2003-02-13,33.23
7079,2003-02-12,32.46
7080,2003-02-11,32.23
7081,2003-02-10,31.81
7082,2003-02-09,31.77
7083,2003-02-08,31.13
7084,2003-02-07,30.95
7085,2003-02-06,31.81
7086,2003-02-05,31.77
7087,2003-02-04,31.57
7088,2003-02-03,31.42
7089,2003-02-02,31.26
7090,2003-02-01,30.73
7091,2003-01-31,31.02
7092,2003-01-30,31.42
7093,2003-01-29,31.26
7094,2003-01-28,31.62
7095,2003-01-27,31.4
7096,2003-01-26,32.07
7097,2003-01-25,31.72
7098,2003-01-24,32.23
7099,2003-01-23,31.4
7100,2003-01-22,32.07
7101,2003-01-21,31.57
7102,2003-01-20,32.29
7103,2003-01-19,31.73
7104,2003-01-18,31.36
7105,2003-01-17,30.46
7106,2003-01-16,32.29
7107,2003-01-15,31.73
7108,2003-01-14,30.07
7109,2003-01-13,30.26
7110,2003-01-12,29.3
7111,2003-01-11,30.78
7112,2003-01-10,31.43
7113,2003-01-09,30.26
7114,2003-01-08,29.3
7115,2003-01-07,31.43
7116,2003-01-06,30.32
7117,2003-01-04,30.12
7118,2003-01-03,32.02
7119,2003-01-02,30.32
7120,2002-12-31,31.49
7121,2002-12-30,32.02
7122,2002-12-28,30.93
7123,2002-12-27,30.61
7124,2002-12-24,29.59
7125,2002-12-23,30.26
7126,2002-12-22,29.95
7127,2002-12-21,29.25
7128,2002-12-20,28.73
7129,2002-12-19,30.26
7130,2002-12-18,29.95
7131,2002-12-17,27.64
7132,2002-12-16,27.29
7133,2002-12-15,26.85
7134,2002-12-14,26.35
7135,2002-12-13,26.06
7136,2002-12-12,27.29
7137,2002-12-11,26.85
7138,2002-12-10,25.67
7139,2002-12-09,26.07
7140,2002-12-08,25.99
7141,2002-12-07,26.09
7142,2002-12-06,25.73
7143,2002-12-05,26.07
7144,2002-12-04,25.99
7145,2002-12-03,25.74
7146,2002-12-02,25.7
7147,2002-12-01,25.11
7148,2002-11-30,24.56
7149,2002-11-29,24.85
7150,2002-11-28,25.7
7151,2002-11-27,25.11
7152,2002-11-26,24.79
7153,2002-11-25,24.52
7154,2002-11-24,24.05
7155,2002-11-23,24.05
7156,2002-11-22,23.41
7157,2002-11-21,24.52
7158,2002-11-20,24.05
7159,2002-11-19,23.33
7160,2002-11-18,22.82
7161,2002-11-17,22.96
7162,2002-11-16,24.01
7163,2002-11-15,23.86
7164,2002-11-14,22.82
7165,2002-11-13,22.96
7166,2002-11-12,23.54
7167,2002-11-11,24.36
7168,2002-11-10,23.73
7169,2002-11-09,24.66
7170,2002-11-08,25.21
7171,2002-11-07,24.36
7172,2002-11-06,23.73
7173,2002-11-05,25.78
7174,2002-11-04,25.51
7175,2002-11-03,25.29
7176,2002-11-02,25.71
7177,2002-11-01,25.44
7178,2002-10-31,25.51
7179,2002-10-30,25.29
7180,2002-10-29,25.96
7181,2002-10-28,26.78
7182,2002-10-27,26.68
7183,2002-10-26,26.69
7184,2002-10-25,27.01
7185,2002-10-24,26.78
7186,2002-10-23,26.68
7187,2002-10-22,28.2
7188,2002-10-21,28.22
7189,2002-10-20,28.61
7190,2002-10-19,28.66
7191,2002-10-18,28.56
7192,2002-10-17,28.22
7193,2002-10-16,28.61
7194,2002-10-15,28.18
7195,2002-10-14,27.7
7196,2002-10-13,28.29
7197,2002-10-12,28.28
7198,2002-10-11,28.38
7199,2002-10-10,27.7
7200,2002-10-09,28.29
7201,2002-10-08,28.32
7202,2002-10-07,28.46
7203,2002-10-06,29.14
7204,2002-10-05,29.42
7205,2002-10-04,29.11
7206,2002-10-03,28.46
7207,2002-10-02,29.14
7208,2002-10-01,29.0
7209,2002-09-30,28.93
7210,2002-09-29,29.11
7211,2002-09-28,29.47
7212,2002-09-27,29.36
7213,2002-09-26,28.93
7214,2002-09-25,29.11
7215,2002-09-24,28.61
7216,2002-09-23,28.45
7217,2002-09-22,28.41
7218,2002-09-21,27.76
7219,2002-09-20,28.38
7220,2002-09-19,28.45
7221,2002-09-18,28.41
7222,2002-09-17,28.53
7223,2002-09-16,27.76
7224,2002-09-15,28.68
7225,2002-09-14,28.92
7226,2002-09-13,28.67
7227,2002-09-12,27.76
7228,2002-09-11,28.68
7229,2002-09-10,28.36
7230,2002-09-09,27.54
7231,2002-09-08,27.31
7232,2002-09-07,26.58
7233,2002-09-06,27.45
7234,2002-09-05,27.54
7235,2002-09-04,27.31
7236,2002-09-03,27.56
7237,2002-09-02,27.11
7238,2002-09-01,27.54
7239,2002-08-31,27.89
7240,2002-08-30,27.56
7241,2002-08-29,27.11
7242,2002-08-28,27.54
7243,2002-08-27,27.51
7244,2002-08-26,27.81
7245,2002-08-25,27.53
7246,2002-08-24,27.63
7247,2002-08-23,27.44
7248,2002-08-22,27.81
7249,2002-08-21,27.53
7250,2002-08-20,27.33
7251,2002-08-19,26.66
7252,2002-08-18,26.47
7253,2002-08-17,26.11
7254,2002-08-16,25.63
7255,2002-08-15,26.66
7256,2002-08-14,26.47
7257,2002-08-13,25.49
7258,2002-08-12,25.51
7259,2002-08-11,25.7
7260,2002-08-10,25.69
7261,2002-08-09,25.2
7262,2002-08-08,25.51
7263,2002-08-07,25.7
7264,2002-08-06,25.17
7265,2002-08-05,25.79
7266,2002-08-04,26.28
7267,2002-08-03,25.95
7268,2002-08-02,25.2
7269,2002-08-01,25.79
7270,2002-07-31,26.28
7271,2002-07-30,25.1
7272,2002-07-29,25.36
7273,2002-07-28,25.43
7274,2002-07-27,25.65
7275,2002-07-26,25.7
7276,2002-07-25,25.36
7277,2002-07-24,25.43
7278,2002-07-23,26.37
7279,2002-07-22,26.72
7280,2002-07-21,26.19
7281,2002-07-20,25.94
7282,2002-07-19,26.16
7283,2002-07-18,26.72
7284,2002-07-17,26.19
7285,2002-07-16,26.11
7286,2002-07-15,25.83
7287,2002-07-14,25.82
7288,2002-07-13,24.9
7289,2002-07-12,25.08
7290,2002-07-11,25.83
7291,2002-07-10,25.82
7292,2002-07-09,25.75
7293,2002-07-08,25.51
7294,2002-07-07,25.59
7295,2002-07-06,25.64
7296,2002-07-05,25.65
7297,2002-07-04,25.51
7298,2002-07-03,25.59
7299,2002-07-02,25.33
7300,2002-07-01,25.39
7301,2002-06-30,24.75
7302,2002-06-29,25.32
7303,2002-06-28,24.99
7304,2002-06-27,25.39
7305,2002-06-26,24.75
7306,2002-06-25,24.14
7307,2002-06-24,24.42
7308,2002-06-23,24.85
7309,2002-06-22,24.64
7310,2002-06-21,24.69
7311,2002-06-20,24.42
7312,2002-06-19,24.85
7313,2002-06-18,23.97
7314,2002-06-17,23.72
7315,2002-06-16,23.09
7316,2002-06-15,22.37
7317,2002-06-14,22.83
7318,2002-06-13,23.72
7319,2002-06-12,23.09
7320,2002-06-11,22.99
7321,2002-06-10,22.79
7322,2002-06-09,23.19
7323,2002-06-07,22.99
7324,2002-06-06,22.79
7325,2002-06-05,23.19
7326,2002-06-04,23.87
7327,2002-06-03,23.72
7328,2002-06-02,24.18
7329,2002-06-01,24.71
7330,2002-05-31,23.52
7331,2002-05-30,23.72
7332,2002-05-29,24.18
7333,2002-05-28,23.76
7334,2002-05-27,24.01
7335,2002-05-26,24.32
7336,2002-05-25,24.99
7337,2002-05-24,25.97
7338,2002-05-23,24.01
7339,2002-05-22,24.32
7340,2002-05-21,25.45
7341,2002-05-20,25.71
7342,2002-05-19,27.17
7343,2002-05-18,27.12
7344,2002-05-17,26.3
7345,2002-05-16,25.71
7346,2002-05-15,27.17
7347,2002-05-14,26.89
7348,2002-05-13,26.09
7349,2002-05-12,26.09
7350,2002-05-11,25.53
7351,2002-05-10,26.89
7352,2002-05-09,26.09
7353,2002-05-08,26.09
7354,2002-05-07,25.8
7355,2002-05-06,25.73
7356,2002-05-05,26.67
7357,2002-05-04,26.98
7358,2002-05-03,26.85
7359,2002-05-02,25.73
7360,2002-05-01,26.67
7361,2002-04-30,26.32
7362,2002-04-29,26.47
7363,2002-04-28,26.2
7364,2002-04-27,26.26
7365,2002-04-26,25.96
7366,2002-04-25,26.47
7367,2002-04-24,26.2
7368,2002-04-23,25.86
7369,2002-04-22,25.9
7370,2002-04-21,25.26
7371,2002-04-20,24.03
7372,2002-04-19,23.39
7373,2002-04-18,25.9
7374,2002-04-17,25.26
7375,2002-04-16,23.25
7376,2002-04-15,24.22
7377,2002-04-14,25.13
7378,2002-04-13,25.48
7379,2002-04-12,26.36
7380,2002-04-11,24.22
7381,2002-04-10,25.13
7382,2002-04-09,25.39
7383,2002-04-08,26.97
7384,2002-04-07,26.72
7385,2002-04-06,26.97
7386,2002-04-05,25.39
7387,2002-04-04,26.97
7388,2002-04-03,26.72
7389,2002-04-02,26.97
7390,2002-04-01,26.06
7391,2002-03-29,25.34
7392,2002-03-28,25.34
7393,2002-03-27,25.13
7394,2002-03-26,24.6
7395,2002-03-25,24.75
7396,2002-03-22,24.83
7397,2002-03-21,24.25
7398,2002-03-20,24.78
7399,2002-03-19,24.51
7400,2002-03-18,23.8
7401,2002-03-15,23.9
7402,2002-03-14,23.76
7403,2002-03-13,23.6
7404,2002-03-12,22.7
7405,2002-03-11,23.14
7406,2002-03-08,22.32
7407,2002-03-07,23.1
7408,2002-03-06,22.11
7409,2002-03-05,22.25
7410,2002-03-04,21.59
7411,2002-03-01,21.83
7412,2002-02-28,20.73
7413,2002-02-27,20.73
7414,2002-02-26,19.95
7415,2002-02-25,19.78
7416,2002-02-22,20.14
7417,2002-02-21,20.21
7418,2002-02-20,19.44
7419,2002-02-19,20.18
7420,2002-02-18,20.12
7421,2002-02-15,20.76
7422,2002-02-14,20.97
7423,2002-02-13,21.41
7424,2002-02-12,21.75
7425,2002-02-11,20.08
7426,2002-02-08,20.01
7427,2002-02-07,19.42
7428,2002-02-06,19.97
7429,2002-02-05,19.9
7430,2002-02-04,20.26
7431,2002-02-01,19.7
7432,2002-01-31,19.07
7433,2002-01-30,18.71
7434,2002-01-29,19.26
7435,2002-01-28,19.74
7436,2002-01-25,19.04
7437,2002-01-24,18.91
7438,2002-01-23,18.89
7439,2002-01-22,18.7
7440,2002-01-21,18.32
7441,2002-01-18,18.17
7442,2002-01-17,18.2
7443,2002-01-16,18.5
7444,2002-01-15,18.86
7445,2002-01-14,18.89
7446,2002-01-11,20.08
7447,2002-01-10,19.71
7448,2002-01-09,20.21
7449,2002-01-08,21.03
7450,2002-01-07,21.08
7451,2002-01-04,21.2
7452,2002-01-03,20.47
7453,2002-01-02,20.13
7454,2001-12-31,19.35
7455,2001-12-28,19.77
7456,2001-12-27,18.87
7457,2001-12-24,18.65
7458,2001-12-21,18.73
7459,2001-12-20,18.87
7460,2001-12-19,19.03
7461,2001-12-18,18.51
7462,2001-12-17,18.58
7463,2001-12-14,18.54
7464,2001-12-13,17.8
7465,2001-12-12,18.13
7466,2001-12-11,17.61
7467,2001-12-10,18.03
7468,2001-12-07,17.81
7469,2001-12-06,18.57
7470,2001-12-05,19.27
7471,2001-12-04,19.28
7472,2001-12-03,20.0
7473,2001-11-30,18.92
7474,2001-11-29,18.54
7475,2001-11-28,18.81
7476,2001-11-27,19.09
7477,2001-11-26,18.66
7478,2001-11-23,19.4
7479,2001-11-22,19.65
7480,2001-11-21,18.44
7481,2001-11-20,18.82
7482,2001-11-19,16.55
7483,2001-11-16,16.86
7484,2001-11-15,16.51
7485,2001-11-14,18.78
7486,2001-11-13,20.47
7487,2001-11-12,19.48
7488,2001-11-09,20.72
7489,2001-11-08,19.54
7490,2001-11-07,18.86
7491,2001-11-06,18.64
7492,2001-11-05,18.78
7493,2001-11-02,18.63
7494,2001-11-01,19.39
7495,2001-10-31,19.63
7496,2001-10-30,20.41
7497,2001-10-29,20.55
7498,2001-10-26,20.31
7499,2001-10-25,20.67
7500,2001-10-24,20.37
7501,2001-10-23,20.56
7502,2001-10-22,20.38
7503,2001-10-19,19.91
7504,2001-10-18,19.21
7505,2001-10-17,19.47
7506,2001-10-16,20.47
7507,2001-10-15,20.36
7508,2001-10-12,20.57
7509,2001-10-11,21.38
7510,2001-10-10,21.02
7511,2001-10-09,20.65
7512,2001-10-08,20.91
7513,2001-10-05,21.46
7514,2001-10-04,20.94
7515,2001-10-03,20.63
7516,2001-10-02,21.29
7517,2001-10-01,21.22
7518,2001-09-28,21.87
7519,2001-09-27,21.47
7520,2001-09-26,20.67
7521,2001-09-25,20.13
7522,2001-09-24,20.63
7523,2001-09-21,25.17
7524,2001-09-20,25.57
7525,2001-09-19,25.44
7526,2001-09-18,27.54
7527,2001-09-17,28.32
7528,2001-09-14,29.22
7529,2001-09-13,28.2
7530,2001-09-12,28.24
7531,2001-09-11,29.12
7532,2001-09-10,27.59
7533,2001-09-07,27.54
7534,2001-09-06,26.61
7535,2001-09-05,26.27
7536,2001-09-04,26.27
7537,2001-09-03,26.52
7538,2001-08-31,26.8
7539,2001-08-30,26.7
7540,2001-08-29,26.67
7541,2001-08-28,26.46
7542,2001-08-27,26.22
7543,2001-08-24,26.33
7544,2001-08-23,25.66
7545,2001-08-22,25.71
7546,2001-08-21,25.36
7547,2001-08-20,24.35
7548,2001-08-17,24.68
7549,2001-08-16,25.18
7550,2001-08-15,25.61
7551,2001-08-14,25.71
7552,2001-08-13,25.88
7553,2001-08-10,25.78
7554,2001-08-09,25.28
7555,2001-08-08,25.61
7556,2001-08-07,25.94
7557,2001-08-06,25.39
7558,2001-08-03,25.6
7559,2001-08-02,25.49
7560,2001-08-01,24.23
7561,2001-07-31,24.35
7562,2001-07-30,24.46
7563,2001-07-27,24.82
7564,2001-07-26,24.94
7565,2001-07-25,24.9
7566,2001-07-24,24.37
7567,2001-07-23,24.44
7568,2001-07-20,23.43
7569,2001-07-19,23.35
7570,2001-07-18,23.1
7571,2001-07-17,23.9
7572,2001-07-16,23.58
7573,2001-07-13,24.02
7574,2001-07-12,23.62
7575,2001-07-11,24.44
7576,2001-07-10,24.69
7577,2001-07-09,25.59
7578,2001-07-06,26.55
7579,2001-07-05,25.69
7580,2001-07-04,25.97
7581,2001-07-03,25.56
7582,2001-07-02,25.73
7583,2001-06-29,26.21
7584,2001-06-28,25.68
7585,2001-06-27,26.25
7586,2001-06-26,27.66
7587,2001-06-25,27.36
7588,2001-06-22,26.86
7589,2001-06-21,26.7
7590,2001-06-20,26.24
7591,2001-06-19,26.68
7592,2001-06-18,27.61
7593,2001-06-15,28.13
7594,2001-06-14,28.5
7595,2001-06-13,29.13
7596,2001-06-12,29.03
7597,2001-06-11,29.57
7598,2001-06-08,28.88
7599,2001-06-07,28.55
7600,2001-06-06,28.73
7601,2001-06-05,29.25
7602,2001-06-04,28.95
7603,2001-06-01,28.86
7604,2001-05-31,28.55
7605,2001-05-30,28.92
7606,2001-05-29,29.11
7607,2001-05-25,28.69
7608,2001-05-24,28.85
7609,2001-05-23,29.51
7610,2001-05-22,29.72
7611,2001-05-21,29.8
7612,2001-05-18,29.3
7613,2001-05-17,28.57
7614,2001-05-16,28.19
7615,2001-05-15,27.88
7616,2001-05-14,27.77
7617,2001-05-11,27.97
7618,2001-05-10,28.27
7619,2001-05-09,27.46
7620,2001-05-08,27.45
7621,2001-05-07,27.71
7622,2001-05-04,27.59
7623,2001-05-03,27.46
7624,2001-05-02,26.82
7625,2001-05-01,27.31
7626,2001-04-30,27.21
7627,2001-04-27,26.85
7628,2001-04-26,26.71
7629,2001-04-25,25.49
7630,2001-04-24,25.76
7631,2001-04-23,25.42
7632,2001-04-20,25.57
7633,2001-04-19,25.86
7634,2001-04-18,26.11
7635,2001-04-17,26.99
7636,2001-04-16,26.8
7637,2001-04-13,26.8
7638,2001-04-12,27.12
7639,2001-04-11,26.08
7640,2001-04-10,25.64
7641,2001-04-09,24.37
7642,2001-04-06,24.02
7643,2001-04-05,24.87
7644,2001-04-04,24.35
7645,2001-04-03,23.47
7646,2001-04-02,23.31
7647,2001-03-30,23.5
7648,2001-03-29,23.77
7649,2001-03-28,24.5
7650,2001-03-27,24.41
7651,2001-03-26,24.01
7652,2001-03-23,23.94
7653,2001-03-22,23.45
7654,2001-03-21,23.21
7655,2001-03-20,23.63
7656,2001-03-19,23.19
7657,2001-03-16,23.84
7658,2001-03-15,23.37
7659,2001-03-14,24.31
7660,2001-03-13,24.8
7661,2001-03-12,25.34
7662,2001-03-09,25.78
7663,2001-03-08,26.37
7664,2001-03-07,25.91
7665,2001-03-06,25.59
7666,2001-03-05,25.98
7667,2001-03-02,25.28
7668,2001-03-01,24.76
7669,2001-02-28,25.16
7670,2001-02-27,25.28
7671,2001-02-26,25.84
7672,2001-02-23,26.12
7673,2001-02-22,25.75
7674,2001-02-21,26.1
7675,2001-02-20,26.45
7676,2001-02-19,27.05
7677,2001-02-16,26.61
7678,2001-02-15,26.33
7679,2001-02-14,27.89
7680,2001-02-13,28.0
7681,2001-02-12,29.32
7682,2001-02-09,29.53
7683,2001-02-08,30.68
7684,2001-02-07,29.54
7685,2001-02-06,29.1
7686,2001-02-05,29.25
7687,2001-02-02,28.9
7688,2001-02-01,27.17
7689,2001-01-31,26.59
7690,2001-01-30,26.32
7691,2001-01-29,26.95
7692,2001-01-26,27.04
7693,2001-01-25,26.94
7694,2001-01-24,27.04
7695,2001-01-23,27.02
7696,2001-01-22,27.69
7697,2001-01-19,26.29
7698,2001-01-18,24.74
7699,2001-01-17,24.27
7700,2001-01-16,25.52
7701,2001-01-15,26.03
7702,2001-01-12,25.63
7703,2001-01-11,25.6
7704,2001-01-10,24.98
7705,2001-01-09,24.13
7706,2001-01-08,24.75
7707,2001-01-05,24.77
7708,2001-01-04,24.57
7709,2001-01-03,23.44
7710,2001-01-02,23.43
7711,2000-12-29,22.58
7712,2000-12-28,22.29
7713,2000-12-27,22.58
7714,2000-12-22,22.23
7715,2000-12-21,22.4
7716,2000-12-20,23.29
7717,2000-12-19,24.36
7718,2000-12-18,25.11
7719,2000-12-15,24.44
7720,2000-12-14,24.32
7721,2000-12-13,26.84
7722,2000-12-12,26.81
7723,2000-12-11,27.28
7724,2000-12-08,26.85
7725,2000-12-07,27.85
7726,2000-12-06,27.47
7727,2000-12-05,28.88
7728,2000-12-04,30.37
7729,2000-12-01,31.59
7730,2000-11-30,32.53
7731,2000-11-29,32.45
7732,2000-11-28,32.59
7733,2000-11-27,33.47
7734,2000-11-24,33.35
7735,2000-11-23,33.29
7736,2000-11-22,33.11
7737,2000-11-21,33.33
7738,2000-11-20,34.23
7739,2000-11-17,33.09
7740,2000-11-16,34.16
7741,2000-11-15,33.82
7742,2000-11-14,33.05
7743,2000-11-13,32.5
7744,2000-11-10,32.26
7745,2000-11-09,31.79
7746,2000-11-08,31.3
7747,2000-11-07,31.59
7748,2000-11-06,31.0
7749,2000-11-03,30.81
7750,2000-11-02,30.81
7751,2000-11-01,31.62
7752,2000-10-31,30.15
7753,2000-10-30,31.09
7754,2000-10-27,31.31
7755,2000-10-26,31.48
7756,2000-10-25,31.17
7757,2000-10-24,31.81
7758,2000-10-23,30.98
7759,2000-10-20,30.16
7760,2000-10-19,31.29
7761,2000-10-18,30.98
7762,2000-10-17,30.38
7763,2000-10-16,32.03
7764,2000-10-13,33.5
7765,2000-10-12,33.45
7766,2000-10-11,31.25
7767,2000-10-10,30.95
7768,2000-10-09,29.99
7769,2000-10-06,29.62
7770,2000-10-05,29.19
7771,2000-10-04,30.07
7772,2000-10-03,30.64
7773,2000-10-02,29.65
7774,2000-09-29,28.42
7775,2000-09-28,28.91
7776,2000-09-27,29.78
7777,2000-09-26,29.94
7778,2000-09-25,30.01
7779,2000-09-22,31.59
7780,2000-09-21,32.18
7781,2000-09-20,33.67
7782,2000-09-19,33.48
7783,2000-09-18,34.55
7784,2000-09-15,33.68
7785,2000-09-14,31.35
7786,2000-09-13,31.08
7787,2000-09-12,33.3
7788,2000-09-11,36.87
7789,2000-09-08,36.27
7790,2000-09-07,37.43
7791,2000-09-06,36.7
7792,2000-09-05,35.72
7793,2000-09-04,36.02
7794,2000-09-01,35.09
7795,2000-08-31,35.08
7796,2000-08-30,34.13
7797,2000-08-29,34.03
7798,2000-08-28,33.29
7799,2000-08-25,33.26
7800,2000-08-24,31.67
7801,2000-08-23,32.38
7802,2000-08-22,30.18
7803,2000-08-21,31.34
7804,2000-08-18,30.76
7805,2000-08-17,30.71
7806,2000-08-16,29.66
7807,2000-08-15,30.0
7808,2000-08-14,29.24
7809,2000-08-11,29.44
7810,2000-08-10,28.98
7811,2000-08-09,28.13
7812,2000-08-08,27.58
7813,2000-08-07,27.56
7814,2000-08-04,28.01
7815,2000-08-03,27.04
7816,2000-08-02,26.8
7817,2000-08-01,25.24
7818,2000-07-31,25.3
7819,2000-07-28,25.96
7820,2000-07-27,25.6
7821,2000-07-26,25.92
7822,2000-07-25,25.78
7823,2000-07-24,26.84
7824,2000-07-21,26.68
7825,2000-07-20,27.85
7826,2000-07-19,28.33
7827,2000-07-18,28.46
7828,2000-07-17,28.44
7829,2000-07-14,30.82
7830,2000-07-13,31.15
7831,2000-07-12,30.27
7832,2000-07-11,29.83
7833,2000-07-10,30.58
7834,2000-07-07,30.62
7835,2000-07-06,30.67
7836,2000-07-05,30.35
7837,2000-07-04,30.73
7838,2000-07-03,32.15
7839,2000-06-30,31.58
7840,2000-06-29,31.05
7841,2000-06-28,31.15
7842,2000-06-27,30.47
7843,2000-06-26,30.9
7844,2000-06-23,31.02
7845,2000-06-22,30.61
7846,2000-06-21,30.71
7847,2000-06-20,28.86
7848,2000-06-19,27.69
7849,2000-06-16,28.68
7850,2000-06-15,29.77
7851,2000-06-14,30.12
7852,2000-06-13,30.4
7853,2000-06-12,30.1
7854,2000-06-09,29.0
7855,2000-06-08,29.34
7856,2000-06-07,28.32
7857,2000-06-06,28.42
7858,2000-06-05,28.27
7859,2000-06-02,29.35
7860,2000-06-01,29.69
7861,2000-05-31,29.64
7862,2000-05-30,29.89
7863,2000-05-26,30.09
7864,2000-05-25,29.62
7865,2000-05-24,28.97
7866,2000-05-23,28.12
7867,2000-05-22,28.45
7868,2000-05-19,29.01
7869,2000-05-18,28.9
7870,2000-05-17,28.4
7871,2000-05-16,28.78
7872,2000-05-15,28.26
7873,2000-05-12,27.98
7874,2000-05-11,27.22
7875,2000-05-10,26.59
7876,2000-05-09,26.69
7877,2000-05-08,26.03
7878,2000-05-05,24.93
7879,2000-05-04,25.06
7880,2000-05-03,25.13
7881,2000-05-02,24.73
7882,2000-04-28,23.79
7883,2000-04-27,23.07
7884,2000-04-26,22.9
7885,2000-04-25,23.36
7886,2000-04-20,23.57
7887,2000-04-19,23.5
7888,2000-04-18,22.67
7889,2000-04-17,22.2
7890,2000-04-14,22.13
7891,2000-04-13,22.65
7892,2000-04-12,21.4
7893,2000-04-11,21.05
7894,2000-04-10,21.08
7895,2000-04-07,22.63
7896,2000-04-06,22.9
7897,2000-04-05,22.98
7898,2000-04-04,23.26
7899,2000-04-03,24.62
7900,2000-03-31,23.98
7901,2000-03-30,23.94
7902,2000-03-29,23.77
7903,2000-03-28,24.8
7904,2000-03-27,25.16
7905,2000-03-24,25.74
7906,2000-03-23,25.32
7907,2000-03-22,25.77
7908,2000-03-21,24.93
7909,2000-03-20,25.59
7910,2000-03-17,27.87
7911,2000-03-16,27.97
7912,2000-03-15,28.03
7913,2000-03-14,28.83
7914,2000-03-13,29.25
7915,2000-03-10,28.97
7916,2000-03-09,29.11
7917,2000-03-08,31.41
7918,2000-03-07,31.93
7919,2000-03-06,30.08
7920,2000-03-03,29.83
7921,2000-03-02,30.12
7922,2000-03-01,29.78
7923,2000-02-29,29.01
7924,2000-02-28,28.7
7925,2000-02-25,28.53
7926,2000-02-24,28.21
7927,2000-02-23,27.92
7928,2000-02-22,27.22
7929,2000-02-21,26.93
7930,2000-02-18,27.26
7931,2000-02-17,27.54
7932,2000-02-16,28.11
7933,2000-02-15,28.12
7934,2000-02-14,28.03
7935,2000-02-11,27.82
7936,2000-02-10,27.32
7937,2000-02-09,27.44
7938,2000-02-08,27.61
7939,2000-02-07,27.94
7940,2000-02-04,27.48
7941,2000-02-03,27.6
7942,2000-02-02,27.15
7943,2000-02-01,27.35
7944,2000-01-31,27.08
7945,2000-01-28,26.59
